gvkey,CUSIP,earningsdate,permno,ticker,ret_1day,ret_1daypost,ret_5day,ret_3day,ret_2day,yq
32524,03842Q10,2018-07-25,17046,AQ,0.01214420000000005,-0.012515720000000008,-0.042621259,-0.026823221,-0.000523473,2018q3
32524,03842Q10,2018-10-25,17046,AQ,-0.013681830000000006,-0.15991062,-0.20486137,-0.22951721,-0.17140453,2018q4
32524,03842Q10,2019-02-12,17046,AQ,0.024243500000000084,-0.19450730000000005,-0.13079669,-0.15658742,-0.17497937,2019q1
32524,03842Q10,2019-05-06,17046,AQ,0.35842130000000005,0.016137599999999974,0.37986457,0.36963853,0.38034299,2019q2
32524,03842Q10,2019-08-08,17046,AQ,-0.017769519999999983,0.006431599999999982,-0.012647034,-0.012726583,-0.011452165,2019q3
275862,03842K30,2017-03-16,16541,AQB,-0.012521980000000044,-0.10484563999999996,-0.11853393,-0.13077292,-0.11605477,2017q1
275862,03842K30,2017-05-09,16541,AQB,-0.04098254000000001,-0.0013484999999999747,0.005858203,-0.033383679,-0.042275753,2017q2
275862,03842K30,2017-08-04,16541,AQB,0.13271900000000003,0.009139999999999926,0.16058764,0.17721866,0.14307207,2017q3
275862,03842K30,2017-11-02,16541,AQB,-0.08230733999999995,-0.07785213000000002,-0.18770498,-0.18124959,-0.15375169,2017q4
275862,03842K30,2018-03-08,16541,AQB,0.09848020000000002,0.053748600000000035,0.06921161,0.17704418,0.15752195,2018q1
275862,03842K30,2018-05-08,16541,AQB,-0.016229750000000043,0.01068340000000001,-0.062399127,-0.031372111,-0.005719675,2018q2
275862,03842K30,2018-08-07,16541,AQB,-0.027905579999999985,-0.04208034000000005,-0.058025364,-0.086046703,-0.068811648,2018q3
275862,03842K30,2018-11-02,16541,AQB,-0.00593560999999998,-0.011659089999999983,0.019480849,0.04935139,-0.017525492,2018q4
275862,03842K30,2019-03-07,16541,AQB,0.025676000000000032,1.184936,0.63802952,1.3540335,1.2410367,2019q1
275862,03842K30,2019-05-02,16541,AQB,0.09095560000000003,-0.019099650000000024,0.055023734,0.087841146,0.07011877,2019q2
275862,03842K30,2019-08-06,16541,AQB,-0.03350483999999998,-0.023371279999999994,0.002849484,-0.046425946,-0.056093059,2019q3
275862,03842K30,2019-11-05,16541,AQB,-0.056070329999999946,-0.03863578999999995,-0.078840032,-0.065322459,-0.09253978,2019q4
275862,03842K30,2020-03-10,16541,AQB,0.0184295000000001,-0.03871232000000002,-0.056535635,-0.056655519,-0.020996226,2020q1
275862,03842K30,2020-05-05,16541,AQB,0.039262099999999966,0.1127237000000001,0.13350485,0.17101853,0.15641147,2020q2
275862,03842K30,2020-08-06,16541,AQB,-0.039353850000000024,-0.17998241999999998,-0.28253394,-0.28628695,-0.21225327,2020q3
275862,03842K30,2020-11-03,16541,AQB,0.08229960000000003,-0.019588110000000047,-0.028559109,-0.018741947,0.061099339,2020q4
275862,03842K30,2021-03-09,16541,AQB,0.0780498999999999,-0.04402751000000005,0.13767591,0.033420157,0.03058603,2021q1
275862,03842K30,2021-05-04,16541,AQB,-0.024469909999999984,0.015173199999999998,-0.06813731,-0.046631273,-0.009667981,2021q2
275862,03842K30,2021-08-04,16541,AQB,-0.031899750000000004,0.06503670000000006,-0.003871765,-0.003467674,0.031062249,2021q3
275862,03842K30,2021-11-04,16541,AQB,-0.06516319999999998,-0.08754479999999998,-0.10590643,-0.14128722,-0.14700332,2021q4
275862,03842K30,2022-03-10,16541,AQB,0.38275499999999996,-0.19869429000000005,0.15700009,0.12849607,0.10800952,2022q1
275862,03842K30,2022-05-05,16541,AQB,-0.019663450000000027,0.0009885000000000588,-0.012820252,-0.003177239,-0.018694339,2022q2
275862,03842K30,2022-08-09,16541,AQB,-0.018967089999999964,-0.09404349000000001,-0.10339736,-0.10091038,-0.11122689,2022q3
275862,03842K30,2022-11-08,16541,AQB,-0.05565178000000004,0.016091499999999925,4.9930959e-06,-0.087890625,-0.040455807,2022q4
275862,03842K30,2023-03-07,16541,AQB,-0.08649837999999999,0.03219890000000003,-0.10835299,-0.058110017,-0.057084687,2023q1
275862,03842K30,2023-05-04,16541,AQB,-0.023246230000000034,-0.0006152400000000169,-0.02133256,-0.004785939,-0.02384717,2023q2
275862,03842K30,2023-08-01,16541,AQB,-0.09193653000000002,-0.06904328000000004,-0.21967666,-0.12534979,-0.15463226,2023q3
275862,03842K30,2023-11-07,16541,AQB,0.10625850000000003,-0.09756202000000003,-0.226697,-0.095648393,-0.001670272,2023q4
275862,03842K30,2024-08-06,16541,AQB,-0.17339218,-0.028504969999999963,-0.15676412,-0.18300064,-0.19695461,2024q3
275862,03842K30,2024-11-05,16541,AQB,-0.003859100000000004,-0.06927293999999995,-0.13679911,-0.10269447,-0.072864719,2024q4
33743,03843E10,2018-09-04,17955,AQST,-0.004414800000000052,0.007414599999999938,0.11646292,0.051120728,0.00296711,2018q3
33743,03843E10,2018-11-06,17955,AQST,-0.016971709999999973,0.0012569000000000052,-0.034632836,0.003748955,-0.015736062,2018q4
33743,03843E10,2019-03-14,17955,AQST,-0.15864175999999997,0.014288899999999938,-0.081789523,-0.13953079,-0.14661966,2019q1
33743,03843E10,2019-05-08,17955,AQST,-0.16903794000000005,0.07134599999999991,-0.16551542,-0.15054725,-0.10975207,2019q2
33743,03843E10,2019-08-06,17955,AQST,-0.0055101499999999914,0.11617110000000008,0.16802448,0.08120776,0.11002081,2019q3
33743,03843E10,2019-11-05,17955,AQST,-0.005969699999999967,0.2367319000000001,0.31018505,0.27582115,0.2293489,2019q4
33743,03843E10,2020-03-11,17955,AQST,-0.09539120999999995,-0.25009828999999995,-0.42694536,-0.29858667,-0.3216323,2020q1
33743,03843E10,2020-05-05,17955,AQST,-0.008737980000000034,-0.03414649000000003,0.19063962,0.028574836,-0.042586092,2020q2
33743,03843E10,2020-08-04,17955,AQST,-0.03967756,0.07079799999999992,0.16680163,0.10343662,0.02831137,2020q3
33743,03843E10,2020-11-04,17955,AQST,-0.02336168000000005,0.01869900000000002,0.081847556,0.079807892,-0.005099482,2020q4
33743,03843E10,2021-03-09,17955,AQST,0.03244350000000007,0.0558616999999999,0.16754729,0.059445992,0.090117611,2021q1
33743,03843E10,2021-05-04,17955,AQST,-0.07447773000000002,0.054844899999999974,-0.16565527,-0.047308296,-0.023717623,2021q2
33743,03843E10,2021-08-03,17955,AQST,-0.02492249000000002,0.13627290000000003,0.12979512,0.12990429,0.10795413,2021q3
33743,03843E10,2021-11-02,17955,AQST,0.020865799999999934,0.09342870000000003,0.10459969,0.13161479,0.11624411,2021q4
33743,03843E10,2022-03-08,17955,AQST,-0.036424759999999945,-0.03337878000000005,-0.092082068,-0.02859609,-0.068587691,2022q1
33743,03843E10,2022-05-03,17955,AQST,-0.033477720000000044,0.008513500000000063,-0.12706599,-0.024101799,-0.025249315,2022q2
33743,03843E10,2022-08-02,17955,AQST,0.03161180000000008,-0.062371489999999974,0.062186789,0.010655069,-0.032731343,2022q3
33743,03843E10,2022-11-01,17955,AQST,-0.014472660000000026,0.006954600000000033,0.047332823,0.009963778,-0.007618805,2022q4
33743,03843E10,2023-03-07,17955,AQST,0.07010659999999991,-0.0012702300000000388,0.05780318,0.092006624,0.068747379,2023q1
33743,03843E10,2023-05-02,17955,AQST,0.012259599999999926,0.21382180000000006,0.52967036,0.27535096,0.22870275,2023q2
33743,03843E10,2023-08-07,17955,AQST,-0.026684579999999958,-0.048902690000000026,-0.098523736,-0.10861666,-0.074282303,2023q3
33743,03843E10,2023-11-06,17955,AQST,0.01952979999999993,0.046724100000000046,0.18343113,0.17326009,0.067166507,2023q4
33743,03843E10,2024-03-05,17955,AQST,0.011964599999999992,0.19457860000000005,0.15502286,0.19316971,0.20887114,2024q1
33743,03843E10,2024-05-07,17955,AQST,-0.03522413999999996,-0.08625764000000002,-0.13689625,-0.13283922,-0.11844341,2024q2
33743,03843E10,2024-08-06,17955,AQST,0.02329800000000004,0.01621769999999989,-0.004075933,0.02425579,0.039893657,2024q3
33743,03843E10,2024-11-04,17955,AQST,-0.06530482000000004,-0.08933007999999998,-0.1173551,-0.14728634,-0.14880119,2024q4
32610,30057T10,2017-12-01,17035,AQUA,0.01914630000000006,0.02308369999999993,0.075386025,0.044852458,0.042672016,2017q4
32610,30057T10,2018-02-06,17035,AQUA,-0.023643199999999975,0.0009074000000000026,-0.014777474,-0.012008118,-0.022757193,2018q1
32610,30057T10,2018-05-08,17035,AQUA,-0.08452362000000002,0.04487540000000001,-0.060562491,-0.04454184,-0.043441266,2018q2
32610,30057T10,2018-08-07,17035,AQUA,-0.09001373999999995,-0.045610730000000044,-0.15773928,-0.1165089,-0.13151886,2018q3
32610,30057T10,2018-11-27,17035,AQUA,-0.04969382,0.04666009999999998,0.044664547,-0.003294754,-0.005352519,2018q4
32610,30057T10,2019-02-05,17035,AQUA,0.08439709999999989,-0.008179900000000018,0.11044299,0.088974535,0.075526856,2019q1
32610,30057T10,2019-05-10,17035,AQUA,-0.049038469999999945,-0.03359491000000003,-0.086142205,-0.089339621,-0.080985941,2019q2
32610,30057T10,2019-08-06,17035,AQUA,0.0384876999999999,0.1012938000000001,0.15273269,0.14095746,0.14368007,2019q3
32610,30057T10,2019-11-21,17035,AQUA,-0.026540580000000036,0.07298019999999994,0.030368956,0.011696884,0.044502635,2019q4
32610,30057T10,2020-02-04,17035,AQUA,0.15408580000000005,0.0023253000000000856,0.17967127,0.18103969,0.15676939,2020q1
32610,30057T10,2020-05-06,17035,AQUA,0.001374999999999904,-0.009466109999999972,-0.002937777,-0.023077076,-0.008104201,2020q2
32610,30057T10,2020-08-04,17035,AQUA,0.08220650000000007,-0.035695249999999956,0.067387469,0.054585308,0.043576915,2020q3
32610,30057T10,2020-11-17,17035,AQUA,-0.0852136,-0.014503000000000044,-0.071231887,-0.075623833,-0.098480769,2020q4
32610,30057T10,2021-02-02,17035,AQUA,-0.052127000000000034,-0.023241100000000015,-0.091241732,-0.079935789,-0.074156597,2021q1
32610,30057T10,2021-05-05,17035,AQUA,-0.03906940999999997,0.02864920000000004,0.042326186,-0.002509107,-0.011539498,2021q2
32610,30057T10,2021-08-03,17035,AQUA,0.04872640000000006,0.02226130000000004,0.083986908,0.077741712,0.072072446,2021q3
32610,30057T10,2021-11-16,17035,AQUA,0.08542910000000004,0.029955399999999965,0.077437408,0.055230346,0.11794353,2021q4
32610,30057T10,2022-02-01,17035,AQUA,0.012192399999999992,0.012912800000000058,0.053269777,0.04279092,0.025262574,2022q1
32610,30057T10,2022-05-03,17035,AQUA,-0.051928520000000034,0.021384499999999917,-0.065171085,-0.023494883,-0.031654537,2022q2
32610,30057T10,2022-08-02,17035,AQUA,-0.033669709999999964,0.02171590000000001,0.006937421,-0.005895234,-0.01268503,2022q3
32610,30057T10,2022-11-15,17035,AQUA,0.13858229999999994,0.011713300000000038,0.088069513,0.12184254,0.15191895,2022q4
32610,30057T10,2023-01-31,17035,AQUA,0.011551099999999925,-0.00041747000000003087,0.014234704,0.012609287,0.011128861,2023q1
32610,30057T10,2023-05-02,17035,AQUA,0.011053900000000061,-0.0008475199999999905,0.04827271,0.017188491,0.010197001,2023q2
19717,64135M10,2014-05-13,14535,AQXP,-0.004333730000000036,-0.017384830000000018,0.025457064,-0.029624905,-0.021643218,2014q2
19717,64135M10,2014-08-11,14535,AQXP,0.0168531999999999,-0.024256469999999974,-0.045633625,-0.031252839,-0.007812091,2014q3
19717,64135M10,2014-11-04,14535,AQXP,0.009234900000000046,-0.006368759999999973,0.067491882,0.018468622,0.002807364,2014q4
19717,64135M10,2015-03-16,14535,AQXP,-0.059777740000000024,-0.029552279999999986,-0.075226165,-0.078728199,-0.087563448,2015q1
19717,64135M10,2015-05-12,14535,AQXP,0.04635290000000003,-0.04902810000000002,0.034488458,0.054163165,-0.00494787,2015q2
19717,64135M10,2015-08-06,14535,AQXP,0.024893000000000054,4.8245044,10.88214,4.8870502,4.9694939,2015q3
19717,64135M10,2015-11-10,14535,AQXP,-0.00860702999999996,-0.046748759999999945,-0.0474893,-0.068837553,-0.054953448,2015q4
19717,64135M10,2016-03-14,14535,AQXP,0.041033899999999957,-0.013335470000000016,0.000781502,0.013049249,0.027151214,2016q1
19717,64135M10,2016-05-10,14535,AQXP,-0.09250486000000002,-0.00576918999999998,-0.14362082,-0.09286692,-0.097740375,2016q2
19717,64135M10,2016-08-04,14535,AQXP,0.0705347999999999,-0.07465476000000004,0.058353052,0.010018065,-0.009385713,2016q3
19717,64135M10,2016-11-09,14535,AQXP,0.06016930000000009,0.024169600000000013,0.26240501,0.15337153,0.085793115,2016q4
19717,64135M10,2017-03-09,14535,AQXP,0.004856500000000041,-0.03213197000000001,-0.042111386,-0.010068321,-0.027431518,2017q1
19717,64135M10,2017-05-09,14535,AQXP,0.08468129999999996,-0.023419439999999958,0.046301421,0.039733101,0.059278578,2017q2
19717,64135M10,2017-08-08,14535,AQXP,-0.038249969999999966,-0.04834037999999996,-0.10279551,-0.089102857,-0.084741347,2017q3
19717,64135M10,2017-11-08,14535,AQXP,0.013280699999999923,-0.01627122999999997,-0.071464881,-0.044221837,-0.003206646,2017q4
19717,64135M10,2018-03-12,14535,AQXP,-0.01072477999999999,-0.07995348999999996,-0.071934149,-0.053654682,-0.089820765,2018q1
19717,64135M10,2018-05-08,14535,AQXP,0.00035640000000003447,-0.05056185000000002,-0.027842507,-0.031883936,-0.050223473,2018q2
19717,64135M10,2018-08-08,14535,AQXP,-0.00950205000000004,0.043054499999999996,0.071919776,0.03418982,0.033143274,2018q3
19717,64135M10,2018-11-07,14535,AQXP,-0.04990720999999998,-0.0010162000000000226,-0.1144293,-0.041514155,-0.050872684,2018q4
19717,64135M10,2019-03-07,14535,AQXP,0.1388503000000001,0.0019004000000000243,-0.01117502,0.013636925,0.14101461,2019q1
19717,64135M10,2019-05-07,14535,AQXP,-0.009316859999999982,0.03518629999999989,0.050953805,0.052332491,0.025541581,2019q2
19717,64135M10,2019-08-01,14535,AQXP,0.08037950000000005,0.021790900000000057,0.12043313,0.09464483,0.10392191,2019q3
18465,03674X10,2014-02-27,14179,AR,0.030777899999999914,-0.0071119699999999675,-0.003787548,0.021865344,0.023447089,2014q1
18465,03674X10,2014-05-07,14179,AR,-0.0021446299999999807,-0.052139460000000026,-0.052707937,-0.053407546,-0.054172251,2014q2
18465,03674X10,2014-08-06,14179,AR,-0.0041340600000000505,-0.013647080000000034,-0.022215242,-0.013768403,-0.017724743,2014q3
18465,03674X10,2014-11-05,14179,AR,0.015793600000000074,0.0055522999999999545,0.038516838,0.005653905,0.021433502,2014q4
18465,03674X10,2015-02-25,14179,AR,0.04040939999999993,-0.010890069999999974,-0.057295326,0.007752129,0.029079357,2015q1
18465,03674X10,2015-04-29,14179,AR,0.02014399999999994,0.05081699999999989,0.062510289,0.072172068,0.071984597,2015q2
18465,03674X10,2015-07-29,14179,AR,-0.01003527999999998,-0.013474639999999982,-0.054273199,-0.001281083,-0.023374707,2015q3
18465,03674X10,2015-10-28,14179,AR,0.009531900000000038,0.0824821,0.077586085,0.06196627,0.092800103,2015q4
18465,03674X10,2016-02-24,14179,AR,0.049422899999999936,-0.03267467000000002,-0.057081901,-0.035169691,0.01513337,2016q1
18465,03674X10,2016-04-27,14179,AR,0.02576160000000005,-0.04870909000000001,-0.039522588,-0.00570114,-0.024202371,2016q2
18465,03674X10,2016-08-02,14179,AR,0.01445530000000006,0.040161799999999914,0.035773538,0.043877192,0.055197738,2016q3
18465,03674X10,2016-10-26,14179,AR,0.01579430000000004,0.046820400000000095,0.02958609,0.039424453,0.063354224,2016q4
18465,03674X10,2017-02-28,14179,AR,-0.0011570499999999928,0.00706730000000011,0.00696895,0.008924912,0.005902117,2017q1
18465,03674X10,2017-05-08,14179,AR,0.004585000000000061,-0.016831280000000004,0.026729915,0.023109507,-0.012323462,2017q2
18465,03674X10,2017-08-02,14179,AR,-0.020685790000000037,-0.040619249999999996,-0.055702437,-0.077262431,-0.060464777,2017q3
18465,03674X10,2017-11-01,14179,AR,0.013685200000000064,-0.03997432999999995,0.051268201,-0.006227468,-0.026836155,2017q4
18465,03674X10,2018-02-13,14179,AR,-0.006333530000000032,0.03563819999999995,0.061813567,0.03652411,0.029078936,2018q1
18465,03674X10,2018-04-25,14179,AR,-0.008008479999999984,0.0013961000000000112,-0.032817669,-0.018390944,-0.006623586,2018q2
18465,03674X10,2018-08-01,14179,AR,-0.024507579999999973,-0.057984469999999955,-0.096225135,-0.078033783,-0.081071019,2018q3
18465,03674X10,2018-10-31,14179,AR,0.010752899999999954,0.0234896,0.04652968,0.006522426,0.034495089,2018q4
18465,03674X10,2019-02-13,14179,AR,-0.024356840000000046,0.001422999999999952,0.04097195,-0.010193669,-0.022968495,2019q1
18465,03674X10,2019-05-01,14179,AR,-0.008999589999999946,0.0142926000000001,0.008199854,-0.027403552,0.005164373,2019q2
18465,03674X10,2019-07-31,14179,AR,0.02539720000000001,-0.012473399999999968,0.15094499,0.13922431,0.012606938,2019q3
18465,03674X10,2019-10-29,14179,AR,0.09288180000000001,-0.05207567999999996,-0.028193893,-0.011503187,0.035969291,2019q4
18465,03674X10,2020-02-12,14179,AR,0.03477050000000004,-0.004876609999999948,0.01497043,0.038479604,0.029724332,2020q1
18465,03674X10,2020-04-29,14179,AR,0.08425689999999997,0.2244581000000001,0.42072862,0.2358468,0.32762709,2020q2
18465,03674X10,2020-07-29,14179,AR,0.07491110000000001,-0.022206190000000015,0.20176643,0.073389582,0.051041514,2020q3
18465,03674X10,2020-10-28,14179,AR,-0.01637268000000003,0.021136000000000044,0.007472966,-0.008744433,0.004417389,2020q4
18465,03674X10,2021-02-17,14179,AR,0.032902200000000104,-0.07725954000000002,-0.009396002,0.006061681,-0.046899285,2021q1
18465,03674X10,2021-04-28,14179,AR,0.02921039999999997,-0.09399647,0.033088848,-0.03001274,-0.067531705,2021q2
18465,03674X10,2021-07-28,14179,AR,-0.008728150000000046,-0.019028959999999984,-0.10233821,-0.070370205,-0.027590996,2021q3
18465,03674X10,2021-10-27,14179,AR,-0.027157659999999972,0.005227199999999987,-0.058308814,-0.053045128,-0.022072392,2021q4
18465,03674X10,2022-02-16,14179,AR,-0.011555250000000017,0.047450900000000074,0.034396585,0.033039324,0.035347316,2022q1
18465,03674X10,2022-04-27,14179,AR,0.027563299999999957,0.04744759999999992,0.11829901,0.10980172,0.076318786,2022q2
18465,03674X10,2022-07-27,14179,AR,-0.01133430000000002,-0.04527621999999998,-0.033830475,-0.040824976,-0.056097385,2022q3
18465,03674X10,2022-10-26,14179,AR,0.007402099999999967,0.012878900000000026,0.080788732,0.072020501,0.020376232,2022q4
18465,03674X10,2023-02-15,14179,AR,-0.022380469999999986,-0.0005514599999999481,-0.10929106,-0.009891188,-0.022919606,2023q1
18465,03674X10,2023-04-26,14179,AR,-0.009031589999999978,-0.016417560000000053,-0.042269826,-0.044717729,-0.025300875,2023q2
18465,03674X10,2023-07-26,14179,AR,0.0012433999999998946,0.04295380000000004,0.085362367,0.044406768,0.044250533,2023q3
18465,03674X10,2023-10-25,14179,AR,0.017882500000000023,0.05713199999999996,0.035305671,0.07512334,0.076036178,2023q4
18465,03674X10,2024-02-14,14179,AR,-0.0015085299999999524,0.10063789999999995,0.098558478,0.091466457,0.098977603,2024q1
18465,03674X10,2024-04-24,14179,AR,0.014006600000000091,0.06598060000000006,0.10606368,0.090812072,0.080911353,2024q2
18465,03674X10,2024-07-31,14179,AR,-0.014456090000000033,0.00679760000000007,-0.086512484,-0.008868572,-0.007756825,2024q3
18465,03674X10,2024-10-30,14179,AR,0.025947699999999907,-0.06589168000000001,-0.012800432,-0.036430281,-0.0416537,2024q4
26126,02922710,2016-08-09,16024,ARA,0.002016900000000099,0.04782960000000003,0.002517076,0.042022318,0.049943008,2016q3
26126,02922710,2016-11-10,16024,ARA,-0.032657559999999974,0.08635719999999991,0.18931137,0.056049276,0.050879434,2016q4
26126,02922710,2017-03-07,16024,ARA,-0.05088811999999998,-0.09254300999999998,-0.20367704,-0.1542253,-0.13872178,2017q1
26126,02922710,2017-05-09,16024,ARA,0.01069270000000011,0.03586149999999999,0.1040303,0.049705692,0.046937663,2017q2
26126,02922710,2017-08-08,16024,ARA,-0.026561080000000015,0.05914149999999996,-0.027320014,0.022723649,0.031009512,2017q3
26126,02922710,2017-11-14,16024,ARA,-0.05687355999999999,0.16132180000000007,0.19975972,0.069822446,0.095273204,2017q4
26126,02922710,2018-03-06,16024,ARA,-0.024670179999999986,0.11954949999999998,0.02643373,0.1026881,0.091930076,2018q1
26126,02922710,2018-05-08,16024,ARA,0.010036900000000015,-0.06610274000000005,0.005538549,-0.014105815,-0.056729227,2018q2
26126,02922710,2018-08-07,16024,ARA,0.013493100000000036,0.1946646999999999,0.25705552,0.18947914,0.21078433,2018q3
26126,02922710,2018-11-08,16024,ARA,-0.011168660000000052,-0.12693465000000004,-0.16181162,-0.10263091,-0.13668561,2018q4
26126,02922710,2019-11-05,16024,ARA,-0.036413669999999954,0.014070999999999945,0.11983534,0.057725228,-0.022855012,2019q4
26126,02922710,2020-03-16,16024,ARA,0.21615739999999994,-0.06565940000000003,0.30662492,0.29224342,0.13630526,2020q1
26126,02922710,2020-05-11,16024,ARA,-0.042416160000000036,-0.11667209999999995,-0.1001052,-0.079942964,-0.15413949,2020q2
26126,02922710,2020-08-10,16024,ARA,0.0219256000000001,-0.005561889999999958,0.10509232,0.046545561,0.016241791,2020q3
26126,02922710,2020-11-05,16024,ARA,-0.02020252,4.50999999999091e-05,-0.048201427,-0.039351542,-0.020158295,2020q4
19832,03890D10,2018-11-06,14555,ARAV,0.07135690000000006,0.062274799999999964,0.17650282,0.074958622,0.13807555,2018q4
19832,03890D10,2019-03-07,14555,ARAV,0.0060107000000000355,-0.009986640000000047,0.050386377,0.083505042,-0.004036012,2019q1
19832,03890D10,2019-05-08,14555,ARAV,0.01742700000000008,-0.04240929999999998,-0.024543166,-0.025174489,-0.025721373,2019q2
19832,03890D10,2019-08-07,14555,ARAV,-0.0027405000000000346,-0.059227710000000044,0.02899443,0.031441588,-0.061805896,2019q3
19832,03890D10,2019-11-07,14555,ARAV,-0.0020748999999999906,-0.001108470000000028,-0.001696612,-0.034701787,-0.00318105,2019q4
19832,03890D10,2020-03-27,14555,ARAV,0.1283647000000001,-0.06316816999999997,-0.021265678,0.00630909,0.057087962,2020q1
19832,03890D10,2020-05-06,14555,ARAV,-0.004179950000000043,-0.04203831999999996,0.15484887,-0.054378238,-0.046042591,2020q2
19832,03890D10,2020-08-03,14555,ARAV,0.008285799999999899,-0.02122259000000004,-0.12144346,-0.05929983,-0.013112619,2020q3
19832,03890D10,2020-11-05,14555,ARAV,-0.012757600000000036,-0.10098576999999997,0.004663202,-0.15144387,-0.11245503,2020q4
19832,03890D10,2021-03-16,14555,ARAV,0.004282200000000014,0.07244530000000005,0.29215476,0.13059476,0.077037796,2021q1
19832,03890D10,2021-05-06,14555,ARAV,-0.05390905999999995,0.024385099999999937,-0.053885274,-0.023113223,-0.030838562,2021q2
19832,03890D10,2021-08-05,14555,ARAV,0.01499410000000001,0.011223399999999994,-0.027577879,-0.010793906,0.0263859,2021q3
19832,03890D10,2021-10-28,14555,ARAV,-0.011248049999999954,-0.02301156999999998,-0.001475915,-0.034634087,-0.034000754,2021q4
19832,03890D10,2022-03-31,14555,ARAV,-0.025262120000000055,-0.025202689999999972,0.035001006,0.023136405,-0.049828123,2022q1
19832,03890D10,2022-05-12,14555,ARAV,-0.027556420000000026,-0.04485636999999998,-0.12322073,-0.10857344,-0.071176715,2022q2
19832,03890D10,2022-08-11,14555,ARAV,-0.055591940000000006,-0.049062249999999974,-0.11359424,-0.1035267,-0.10192673,2022q3
19832,03890D10,2022-11-10,14555,ARAV,0.09285969999999999,-0.016989829999999984,-0.057151571,-0.076489434,0.07429228,2022q4
19832,03890D10,2023-03-15,14555,ARAV,-0.032405079999999975,0.12035269999999998,0.15755519,0.035520878,0.084047623,2023q1
19832,03890D10,2023-05-10,14555,ARAV,0.01398609999999989,0.020317200000000035,-0.006952002,0.070759155,0.034587454,2023q2
19832,03890D10,2023-08-21,14555,ARAV,-0.07202494000000004,-0.23420507000000002,-0.38343498,-0.2428734,-0.28936142,2023q3
19832,03890D10,2023-11-09,14555,ARAV,-0.08752441,0.06295629999999997,-0.076534785,-0.04429492,-0.030078281,2023q4
176670,00439710,2010-05-06,91814,ARAY,-0.0009508099999999686,0.04391189999999989,0.075810581,0.045912553,0.042919286,2010q2
176670,00439710,2010-08-31,91814,ARAY,0.013748899999999953,-0.08229732999999995,-0.12060345,-0.085612357,-0.069679976,2010q3
176670,00439710,2010-11-08,91814,ARAY,-0.016506609999999977,-0.03732753,-0.076876424,-0.050102543,-0.053217959,2010q4
176670,00439710,2011-01-27,91814,ARAY,0.005209000000000019,0.3160354999999999,0.24930406,0.31319106,0.32289067,2011q1
176670,00439710,2011-05-05,91814,ARAY,0.01738290000000009,-0.10797727000000001,-0.1069333,-0.099397264,-0.092471413,2011q2
176670,00439710,2011-09-19,91814,ARAY,-0.024412329999999982,-0.15678042000000003,-0.25277495,-0.20687899,-0.17736542,2011q3
176670,00439710,2011-11-08,91814,ARAY,0.03828919999999991,-0.04232734000000005,0.033034556,-0.00309171,-0.005658825,2011q4
176670,00439710,2012-02-08,91814,ARAY,0.013969499999999968,0.14685269999999995,0.20303248,0.15008934,0.1628737,2012q1
176670,00439710,2012-05-08,91814,ARAY,-0.011173899999999959,-0.07241321,-0.078671046,-0.058637872,-0.082777992,2012q2
176670,00439710,2012-09-06,91814,ARAY,-0.0031311499999999715,-0.11276459999999999,-0.099215366,-0.074745864,-0.11554266,2012q3
176670,00439710,2012-11-07,91814,ARAY,-0.01255375000000003,0.01302929999999991,-0.0128387,0.000921356,0.000312039,2012q4
176670,00439710,2013-02-06,91814,ARAY,-0.0012933000000000527,-0.12214219999999998,-0.16307555,-0.11554133,-0.12327755,2013q1
176670,00439710,2013-05-07,91814,ARAY,0.008227900000000066,0.10267040000000005,0.10586639,0.11137172,0.11174319,2013q2
176670,00439710,2013-08-27,91814,ARAY,-0.02002775999999995,0.08754109999999993,0.072589658,0.075569853,0.065760106,2013q3
176670,00439710,2013-11-07,91814,ARAY,0.0001298999999999051,0.1175120999999999,0.13731046,0.137372,0.11765729,2013q4
176670,00439710,2014-01-30,91814,ARAY,0.024386999999999937,0.15839369999999997,0.14751844,0.16607574,0.18664338,2014q1
176670,00439710,2014-04-30,91814,ARAY,-0.018645759999999956,-0.07577210999999995,-0.09131588,-0.10757893,-0.093005024,2014q2
176670,00439710,2014-08-21,91814,ARAY,0.003750200000000037,0.021197700000000097,0.004907284,0.019187536,0.025027461,2014q3
176670,00439710,2014-10-29,91814,ARAY,-0.018024090000000048,-0.14705597999999998,-0.15125442,-0.16362827,-0.16242954,2014q4
176670,00439710,2015-01-27,91814,ARAY,0.01726530000000004,0.06593800000000005,0.11343298,0.098788112,0.084341705,2015q1
176670,00439710,2015-04-30,91814,ARAY,-0.06335574,-0.17103623999999995,-0.2334511,-0.23525831,-0.22355585,2015q2
176670,00439710,2015-08-20,91814,ARAY,-0.0001394200000000012,0.15472660000000005,0.21132433,0.17250669,0.1545656,2015q3
176670,00439710,2015-10-29,91814,ARAY,-0.058099750000000006,0.1357603999999999,0.11642196,0.10865229,0.069773011,2015q4
176670,00439710,2016-01-28,91814,ARAY,-0.04951625999999998,-0.10558133999999997,-0.038523365,-0.14508505,-0.14986961,2016q1
176670,00439710,2016-04-26,91814,ARAY,-0.03566957000000004,-0.04307324000000001,-0.11699575,-0.11226858,-0.077206403,2016q2
176670,00439710,2016-08-17,91814,ARAY,0.04822639999999989,-0.13382154999999996,-0.03365254,-0.092019483,-0.092048839,2016q3
